latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
66.0723,-154.1954,300.3,2.1,1.4,2015-07-11,0623,Terra,MODIS,32,6.03,286.7,13.8,D,0
64.441,-154.3788,314.4,2.6,1.5,2015-07-11,0623,Terra,MODIS,46,6.03,286,59.8,D,0
64.6124,-153.1715,300.1,2.4,1.5,2015-07-11,0623,Terra,MODIS,22,6.03,284.3,20.3,D,0
64.6241,-153.1333,324.7,2.3,1.5,2015-07-11,0623,Terra,MODIS,0,6.03,285.7,86.6,D,0
65.0577,-151.2254,319.5,2,1.4,2015-07-11,0623,Terra,MODIS,79,6.03,287.5,49.4,D,0
64.6151,-152.8085,303.5,2.3,1.5,2015-07-11,0623,Terra,MODIS,0,6.03,283.7,23.4,D,0
65.0463,-151.2517,307.2,2,1.4,2015-07-11,0623,Terra,MODIS,57,6.03,287,23.5,D,0
65.0562,-151.2159,319,2,1.4,2015-07-11,0623,Terra,MODIS,79,6.03,287.6,48.8,D,0
64.9443,-151.3484,303.9,2,1.4,2015-07-11,0623,Terra,MODIS,58,6.03,285.9,18.3,D,0
64.9238,-151.3674,344.8,2,1.4,2015-07-11,0623,Terra,MODIS,94,6.03,288.7,147.8,D,0
64.934,-151.3313,303.8,2,1.4,2015-07-11,0623,Terra,MODIS,43,6.03,286.8,17.2,D,0
64.9228,-151.3608,343.3,2,1.4,2015-07-11,0623,Terra,MODIS,93,6.03,288.6,138.6,D,0
33.0118,-79.8814,306.6,1,1,2015-07-11,0711,Aqua,MODIS,68,6.03,296.5,5,N,2
31.7525,-81.9142,301.7,1.2,1.1,2015-07-11,0712,Aqua,MODIS,44,6.03,291.7,4.4,N,0
25.5856,-80.8936,325.3,1,1,2015-07-11,0713,Aqua,MODIS,100,6.03,294.5,22.2,N,0
25.587,-80.9034,308,1,1,2015-07-11,0713,Aqua,MODIS,73,6.03,294,6.8,N,0
25.5767,-80.8951,307.1,1,1,2015-07-11,0713,Aqua,MODIS,70,6.03,293.9,6.3,N,0
26.4669,-80.6784,322.5,1,1,2015-07-11,0713,Aqua,MODIS,100,6.03,296,19.4,N,0
26.4744,-80.6669,314.3,1,1,2015-07-11,0713,Aqua,MODIS,89,6.03,295.2,11.3,N,0
26.4758,-80.6768,353,1,1,2015-07-11,0713,Aqua,MODIS,100,6.03,301.9,68.3,N,0
26.4773,-80.6867,307.2,1,1,2015-07-11,0713,Aqua,MODIS,64,6.03,294.9,6.5,N,0
26.4655,-80.6684,308.8,1,1,2015-07-11,0713,Aqua,MODIS,76,6.03,294.3,7.7,N,0
25.5781,-80.9049,314.5,1,1,2015-07-11,0713,Aqua,MODIS,89,6.03,294.1,11.6,N,0
63.3589,-153.6934,367.9,1.2,1.1,2015-07-11,0800,Terra,MODIS,100,6.03,291,139.6,N,0
63.1238,-154.2349,305.3,1.1,1.1,2015-07-11,0800,Terra,MODIS,24,6.03,283.1,9.7,N,0
63.133,-154.2401,328.3,1.1,1.1,2015-07-11,0800,Terra,MODIS,100,6.03,288.5,33.8,N,0
63.3565,-153.7162,330.9,1.2,1.1,2015-07-11,0800,Terra,MODIS,100,6.03,285,40.9,N,0
63.3708,-153.6756,311,1.2,1.1,2015-07-11,0800,Terra,MODIS,44,6.03,284.3,15,N,0
63.3683,-153.6984,391.7,1.2,1.1,2015-07-11,0800,Terra,MODIS,100,6.03,295.9,258.6,N,0
63.3659,-153.7212,325.9,1.2,1.1,2015-07-11,0800,Terra,MODIS,100,6.03,283.7,32.2,N,0
63.3802,-153.6807,321.4,1.2,1.1,2015-07-11,0800,Terra,MODIS,0,6.03,285.7,22.8,N,0
63.3778,-153.7035,326.3,1.2,1.1,2015-07-11,0800,Terra,MODIS,0,6.03,289.1,29.3,N,0
63.3942,-153.7365,303.4,1.2,1.1,2015-07-11,0800,Terra,MODIS,6,6.03,281.7,8.3,N,0
63.4552,-153.7521,305.3,1.2,1.1,2015-07-11,0800,Terra,MODIS,36,6.03,285.1,9.4,N,0
63.4572,-153.8257,309.7,1.2,1.1,2015-07-11,0800,Terra,MODIS,22,6.03,286,12.5,N,0
63.5053,-153.6582,300.9,1.2,1.1,2015-07-11,0800,Terra,MODIS,8,6.03,283.3,7.9,N,0
63.5939,-152.9115,311.4,1.2,1.1,2015-07-11,0800,Terra,MODIS,82,6.03,282.6,19.2,N,0
63.5148,-153.6634,305.7,1.2,1.1,2015-07-11,0800,Terra,MODIS,31,6.03,283.2,11.2,N,0
63.4998,-153.801,302.7,1.2,1.1,2015-07-11,0800,Terra,MODIS,51,6.03,282.2,8.9,N,0
63.5142,-153.7605,318.2,1.2,1.1,2015-07-11,0800,Terra,MODIS,89,6.03,284.2,22.3,N,0
63.4991,-153.8983,314.2,1.1,1.1,2015-07-11,0800,Terra,MODIS,89,6.03,283.7,19,N,0
63.5162,-153.7669,316.8,1.2,1.1,2015-07-11,0800,Terra,MODIS,94,6.03,283.6,21.9,N,0
63.5014,-153.9048,310.7,1.1,1.1,2015-07-11,0800,Terra,MODIS,81,6.03,282.4,15.7,N,0
63.5522,-153.6159,313.3,1.2,1.1,2015-07-11,0800,Terra,MODIS,87,6.03,284,18.2,N,0
63.5251,-153.8695,314.5,1.2,1.1,2015-07-11,0800,Terra,MODIS,89,6.03,284.5,18.8,N,0
63.5226,-153.8926,303.7,1.2,1.1,2015-07-11,0800,Terra,MODIS,57,6.03,283.3,9.7,N,0
63.7328,-152.1252,306.7,1.3,1.1,2015-07-11,0800,Terra,MODIS,69,6.03,281.6,15.3,N,0
63.7428,-152.13,300.3,1.3,1.1,2015-07-11,0800,Terra,MODIS,14,6.03,280.8,9.7,N,0
63.7403,-152.1555,313.4,1.3,1.1,2015-07-11,0800,Terra,MODIS,87,6.03,284,21.9,N,0
63.5926,-153.6134,305.1,1.2,1.1,2015-07-11,0800,Terra,MODIS,8,6.03,282.3,10.2,N,0
64.1518,-147.258,302.4,1.8,1.3,2015-07-11,0800,Terra,MODIS,49,6.03,279.4,20.7,N,0
63.8395,-151.8577,301.3,1.3,1.1,2015-07-11,0800,Terra,MODIS,11,6.03,281.8,10,N,0
63.803,-152.3531,302,1.3,1.1,2015-07-11,0800,Terra,MODIS,46,6.03,281.4,10.7,N,0
63.8898,-151.8819,307.8,1.3,1.1,2015-07-11,0800,Terra,MODIS,31,6.03,284.9,15.4,N,0
63.8746,-152.0169,303.1,1.3,1.1,2015-07-11,0800,Terra,MODIS,53,6.03,281.8,11.8,N,0
63.8478,-153.0365,304.1,1.2,1.1,2015-07-11,0800,Terra,MODIS,59,6.03,283.7,10.9,N,0
